title,description,keyword,modified,publisher,person,mbox,identifier,accessLevel,dataDictionary,accessURL,format,webService,license,spatial,temporal,issued,accrualPeriodicity,language,granularity,dataQuality,theme,references,distribution,size,landingPage,feed,systemOfRecords,subagency,organizationName,organizationId,category,categoryDesignation,bibliographicCitation,comments,agencyProgramURL,agencyDataSeriesURL,phone,analysisUnit,additionalMetadata,collectionMode,collectionInstrument,dictionaryList,QualityResponsibleAgency,guidelineCompliance,confidentiality,numberOfDatasets,licenseRequirement,statisticalMethodology,sampling,estimation,weighting,disclosureAvoidance,questionnaireDesign,seriesBreaks,nonResponseAdjustment,seasonalAdjustment,isOGD,isAgencyOGD,isHighValue,reasonBeingHighValue,reasonBeingNew
"ARRA NEPA Quarterly Report- First Report: DOT: FHWA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2291,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/Attachment_15B_FHWA_Apr_30_Sprdsht.xlsx,XLS,,,"United States","April 2009-May 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"623 KB",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,http://nepa.gov/,http://ceq.hss.doe.gov/nepa/attachments.htm,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- First Report: DOT: FTA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2292,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/Attachment_15C_FTA_ARRA_Apr_30_Sprdsht.xls,XLS,,,"United States","April 2009-May 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"1.22 MB",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,http://nepa.gov/,http://ceq.hss.doe.gov/nepa/attachments.htm,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- First Report: DOT: FAA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2293,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/Attachment_15D_FAA_Apr_30_Sprdsht.xls,XLS,,,"United States","April 2009-May 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"458 KB",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,http://nepa.gov/,http://ceq.hss.doe.gov/nepa/attachments.htm,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- First Report: DOT: FRA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2294,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/Attachment_15E_FRA_Apr_30_Sprdsht.xls,XLS,,,"United States","April 2009-May 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"478 KB",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,http://nepa.gov/,http://ceq.hss.doe.gov/nepa/attachments.htm,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- First Report: DOTreas","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2295,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/Attachment_16B_Treasury_Apr_30_Sprdsht.xls,XLS,,,"United States","April 2009-May 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"458 KB",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,http://nepa.gov/,http://ceq.hss.doe.gov/nepa/attachments.htm,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- First Report: VA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2296,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/Attachment_17B_VA_Apr_30_Sprdsht.xlsx,XLS,,,"United States","April 2009-May 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"275 KB",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,http://nepa.gov/,http://ceq.hss.doe.gov/nepa/attachments.htm,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- First Report: CNCS","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2297,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/Attachment_18B_CNCS_Apr_30_Sprdsht.xls,XLS,,,"United States","April 2009-May 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"1.04 MB",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,http://nepa.gov/,http://ceq.hss.doe.gov/nepa/attachments.htm,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- First Report: EPA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2298,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/Attachment_19B_EPA_Apr_30_Sprdsht.xls,XLS,,,"United States","April 2009-May 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"464 KB",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,http://nepa.gov/,http://ceq.hss.doe.gov/nepa/attachments.htm,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- First Report:GSA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2299,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/Attachment_20B_GSA_Apr_30_Sprdsht.xls,XLS,,,"United States","April 2009-May 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,1.05MB,,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,http://nepa.gov/,http://ceq.hss.doe.gov/nepa/attachments.htm,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- First Report:NEA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2300,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/Attachment_22B_NEA_Apr_30_Sprdsht.xls,XLS,,,"United States","April 2009-May 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"454 KB",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,http://nepa.gov/,http://ceq.hss.doe.gov/nepa/attachments.htm,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- First Report: NSF","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2301,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/Attachment_23B_NSF_Apr_30_Sprdsht.xls,XLS,,,"United States","April 2009-May 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"458 KB",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,http://nepa.gov/,http://ceq.hss.doe.gov/nepa/attachments.htm,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- First Report: SBA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2302,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/Attachment_24B_SBA_Apr_30_Sprdsht.xls,XLS,,,"United States","April 2009-May 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"454 KB",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,http://nepa.gov/,http://ceq.hss.doe.gov/nepa/attachments.htm,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- First Report: SSA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2303,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/Attachment_25B_SSA_Apr_30_Sprdsht.xls,XLS,,,"United States","April 2009-May 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"458 KB",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,http://nepa.gov/,http://ceq.hss.doe.gov/nepa/attachments.htm,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- First Report: USAID","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2304,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/Attachment_26B_USAID_Apr_30_Spreadsheet.xls,XLS,,,"United States","April 2009-May 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"454 KB",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,http://nepa.gov/,http://ceq.hss.doe.gov/nepa/attachments.htm,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- First Report: NASA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2305,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/Attachment_21B_NASA_Apr_30_Sprdsht.xlsm,XLS,,,"United States","April 2009-May 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"273 KB",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,http://nepa.gov/,http://ceq.hss.doe.gov/nepa/attachments.htm,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second  Report: DOI: Wildland Fire Management","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2313,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach11C_DOI_OWFC-FIRE-HF_NEPA_ARRA_Spreadsheet_063009.xlsx,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 1. Population",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"72 KB",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second  Report: DOI: BIA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2314,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach11D_DOI_BIA_NEPA_ARRA_Spreadsheet_063009.xls,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"461 KB",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second  Report: DOI: BLM","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2315,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach11E_DOI_BLM_NEPA_ARRA_Spreadsheet_063009.xls,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"1.11 MB",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second  Report: DOI: Central Utah Project","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2316,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach11G_DOI_CUPCA_NEPA_ARRA_Spreadsheet_063009.xls,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"457 KB",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second  Report: DOI: FWS","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2317,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach11H_DOI_FWS_NEPA_063009.xlsx,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"186 KB",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second  Report: DOI: NPS","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2318,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach11I_DOI_NPS_NEPA_ARRA_Spreadsheet_063009.xlsx,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 6. Geography and Environment",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"116 KB",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second  Report: DOJ","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2319,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach12B_DOJ_NEPA_ARRA_Spreadsheet_063009.xlsm,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 1. Population",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,0.7,,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second  Report: DOL","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2320,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach13B_DOL_ARRA_NEPA_063009.xls,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 1. Population",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,.459,,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second  Report: DOS","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2321,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach14B_DoS_ARRA_NEPA_Spreadsheet_063009.xls,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 1. Population",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,0.44531,,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second  Report: DOT","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2322,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach15A(2)_DOT_Overall_NEPA_ARRA_Spreadsheet_063009.xls,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 1. Population",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,0.03857,,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second  Report: DOT: FHWA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2323,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach15B_FHWA_NEPA_ARRA_Spreadsheet_063009.xls,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 1. Population",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,"2.82 ",,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"ARRA NEPA Quarterly Report- Second  Report: DOT: FTA","Reports prepared by the Departments and Agencies on status of NEPA progress for activities and projects funded under Division A of the American Recovery and Reinvestment Act of 2009","ARRA, NEPA, Report",1/25/2010,"Executive Office of the President","Kate Gastner",mgastner@ceq.eop.gov,EOP-2324,public,N/A,http://ceq.hss.doe.gov/nepa/attachments/aug2009/Attach15C_FTA_NEPA_ARRA_Spreadsheet_063009.xls,XLS,,,"United States","June 2009-August 2009",1/25/2010,Quarterly,,,,"Section 1. Population",http://ceq.hss.doe.gov/nepa/nepanet.htm,Array,0.00073,,,,"Council on Environmental Quality","Council on Environmental Quality, Executive Office of the President",ceq-eop-gov,"Raw Data Catalog",Administrative,http://ceq.hss.doe.gov/nepa/nepanet.htm,,"http://ceq.hss.doe.gov/ ",http://ceq.hss.doe.gov/nepa/reports_congress_Aug2009.htm.,202-395-0826,Dollar,,Person/Computer,N/A,N/A,"Council on Environmental Quality",Yes,Yes,1,,,,,,,,,,,N,N,N,,
