title,description,keyword,modified,publisher,person,mbox,identifier,accessLevel,dataDictionary,accessURL,format,webService,license,spatial,temporal,issued,accrualPeriodicity,language,granularity,dataQuality,theme,references,distribution,size,landingPage,feed,systemOfRecords,subagency,organizationName,organizationId,category,categoryDesignation,bibliographicCitation,comments,agencyProgramURL,agencyDataSeriesURL,phone,analysisUnit,additionalMetadata,collectionMode,collectionInstrument,dictionaryList,QualityResponsibleAgency,guidelineCompliance,confidentiality,numberOfDatasets,licenseRequirement,statisticalMethodology,sampling,estimation,weighting,disclosureAvoidance,questionnaireDesign,seriesBreaks,nonResponseAdjustment,seasonalAdjustment,isOGD,isAgencyOGD,isHighValue,reasonBeingHighValue,reasonBeingNew
"U.S. Air Force Airmen at War Videos","An RSS feed documenting Air Force video clips on the ""Airmen at War"" video channel.","DoD, Defense, Defence, Air Force, USAF, military, pentagon, plane, airplane, aircraft, flight, pilot, video, airmen, war",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8262",,DOD-506,public,,http://www.af.mil/shared/xml/rssVideo.asp?mrsstype=1&cid=24,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.af.mil/"">http://www.af.mil/</a>","<a href=""http://www.af.mil/rss/"">http://www.af.mil/rss/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Air Force Around the AF TV Videos","An RSS feed documenting Air Force video clips on the ""Around the AF TV"" video channel.","DoD, Defense, Defence, Air Force, USAF, military, pentagon, plane, airplane, aircraft, flight, pilot, video, Around the AF TV",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8263",,DOD-507,public,,http://www.af.mil/shared/xml/rssVideo.asp?mrsstype=1&cid=2,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.af.mil/"">http://www.af.mil/</a>","<a href=""http://www.af.mil/rss/"">http://www.af.mil/rss/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Air Force Commercials ","An RSS feed documenting Air Force commercials.","DoD, Defense, Defence, Air Force, USAF, military, pentagon, plane, airplane, aircraft, flight, pilot, video, commercials, ad, advertisement",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8264",,DOD-508,public,,http://www.af.mil/shared/xml/rssVideo.asp?mrsstype=1&cid=10,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.af.mil/"">http://www.af.mil/</a>","<a href=""http://www.af.mil/rss/"">http://www.af.mil/rss/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Air Force Diversity Videos","An RSS feed documenting Air Force video clips on the ""Diversity"" video channel.","DoD, Defense, Defence, Air Force, USAF, military, pentagon, plane, airplane, aircraft, flight, pilot, video, diversity, culture",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8265",,DOD-509,public,,http://www.af.mil/shared/xml/rssVideo.asp?mrsstype=1&cid=31,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.af.mil/"">http://www.af.mil/</a>","<a href=""http://www.af.mil/rss/"">http://www.af.mil/rss/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Air Force Senior Leadership Soundbites Videos","An RSS feed documenting Air Force video clips on the ""Senior Leadership Soundbites"" video channel.","DoD, Defense, Defence, Air Force, USAF, military, pentagon, plane, airplane, aircraft, flight, pilot, video, leaders, Senior Leadership Soundbites",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8266",,DOD-510,public,,http://www.af.mil/shared/xml/rssVideo.asp?mrsstype=1&cid=18,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.af.mil/"">http://www.af.mil/</a>","<a href=""http://www.af.mil/rss/"">http://www.af.mil/rss/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Air Force Supporting Video","An RSS feed documenting Air Force video clips on the ""Supporting Video"" video channel.","DoD, Defense, Defence, Air Force, USAF, military, pentagon, plane, airplane, aircraft, flight, pilot, video, supporting",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8267",,DOD-511,public,,http://www.af.mil/shared/xml/rssVideo.asp?mrsstype=1&cid=6,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.af.mil/"">http://www.af.mil/</a>","<a href=""http://www.af.mil/rss/"">http://www.af.mil/rss/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Air Force Radio News","An RSS feed documenting audio clips from Air Force Radio News.","DoD, Defense, Defence, Air Force, USAF, military, news, pentagon, plane, airplane, aircraft, flight, pilot, audio, clips, radio",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8268",,DOD-512,public,,http://www.af.mil/shared/xml/rssAudio.asp?mrsstype=1&cid=4,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.af.mil/"">http://www.af.mil/</a>","<a href=""http://www.af.mil/rss/"">http://www.af.mil/rss/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Air Force Radio Extras","An RSS feed documenting audio extras from Air Force Radio.","DoD, Defense, Defence, Air Force, USAF, military, news, pentagon, plane, airplane, aircraft, flight, pilot, audio, radio, extras",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8269",,DOD-513,public,,http://www.af.mil/shared/xml/rssAudio.asp?mrsstype=1&cid=11,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.af.mil/"">http://www.af.mil/</a>","<a href=""http://www.af.mil/rss/"">http://www.af.mil/rss/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Air Force Radio Supporting Audio","An RSS feed documenting supporting audio clips from Air Force Radio.","DoD, Defense, Defence, Air Force, USAF, military, news, pentagon, plane, airplane, aircraft, flight, pilot, audio, radio, supporting",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8270",,DOD-514,public,,http://www.af.mil/shared/xml/rssAudio.asp?mrsstype=1&cid=15,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.af.mil/"">http://www.af.mil/</a>","<a href=""http://www.af.mil/rss/"">http://www.af.mil/rss/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Chief of Naval Operations Podcast","The Chief of Naval Operations audio podcast is part of an ongoing conversation with the Chief of Naval Operations about initiatives in the Navy, personnel issues and current events.","DoD, Defense, Defence, Navy, USN, Marines, Marine Corps, USMC, military, soldier, sailor, news, pentagon, service, sailor, CNO, chief of naval operations, initiatives, personnel, issues, current events, audio, podcast",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8270",,DOD-515,public,,http://www.navy.mil/podcast/cno/cno.xml,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.navy.mil/"">http://www.navy.mil/</a>","<a href=""http://www.navy.mil/podcast/"">http://www.navy.mil/podcast/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Navy/Marine Corps Video News","Video podcast featuring headlines and stories from around the U.S. Navy and Marine Corps.","DoD, Defense, Defence, Navy, USN, Marines, Marine Corps, USMC, military, soldier, news, pentagon, service, sailor, video, podcast, headlines,  features, stories",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8271",,DOD-516,public,,http://www.navy.mil/podcast/nmcn/nmcn.xml,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.navy.mil/"">http://www.navy.mil/</a>","<a href=""http://www.navy.mil/podcast/"">http://www.navy.mil/podcast/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"All Hands Radio News","Audio podcast featuring  two-minute recaps of current events related to the U.S. Navy and Marine Corps.","DoD, Defense, Defence, Navy, USN, Marines, Marine Corps, USMC, military, soldier, news, pentagon, service, sailor, video, podcast, headlines,  features, stories",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8272",,DOD-517,public,,http://www.navy.mil/podcast/NMCNradio/NMCNradio.xml,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.navy.mil/"">http://www.navy.mil/</a>","<a href=""http://www.navy.mil/podcast/"">http://www.navy.mil/podcast/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Navy Vidbits","Podcast of short video segments (up to 30 seconds) of messages from the Chief of Naval Operations and items of interest to the U.S. Navy community.","DoD, Defense, Defence, Navy, USN, Marines, Marine Corps, USMC, military, soldier, news, pentagon, service, sailor, video, podcast, headlines,  features, stories, segments, CNO messages, Chief of Naval Operations, community of interest, COI",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8273",,DOD-518,public,,http://www.navy.mil/podcast/vidbits/vidbits.xml,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.navy.mil/"">http://www.navy.mil/</a>","<a href=""http://www.navy.mil/podcast/"">http://www.navy.mil/podcast/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"All Hands Television","RSS feed featuring monthly video stories from around the U.S. Navy.","DoD, Defense, Defence, Navy, USN, Marines, Marine Corps, USMC, military, soldier, news, pentagon, service, sailor, video, podcast, headlines,  features, storiesmonthly, video, stories ",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8274",,DOD-519,public,,http://www.navy.mil/xml/rssAHTV.xml,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.navy.mil/"">http://www.navy.mil/</a>","<a href=""http://www.navy.mil/podcast/"">http://www.navy.mil/podcast/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Every Day in the Navy","RSS feed of video features of interest to U.S. Navy personnel.","DoD, Defense, Defence, Navy, USN, Marines, Marine Corps, USMC, military, soldier, news, pentagon, service, sailor, video, podcast, headlines,  features, storiesmonthly, video, stories, personnel",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8275",,DOD-520,public,,http://www.navy.mil/xml/rssEDIN.xml,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.navy.mil/"">http://www.navy.mil/</a>","<a href=""http://www.navy.mil/podcast/"">http://www.navy.mil/podcast/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Navy Headline News","RSS feed of headline news from around the U.S. Navy and Marine Corps.","DoD, Defense, Defence, Navy, USN, Marines, Marine Corps, USMC, military, soldier, news, pentagon, service, sailor, video, podcast, headlines,  features, storiesmonthly, video, stories, headlines",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8276",,DOD-521,public,,http://www.navy.mil/xml/rssHeadline.xml,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.navy.mil/"">http://www.navy.mil/</a>","<a href=""http://www.navy.mil/podcast/"">http://www.navy.mil/podcast/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Navy Top Stories","RSS feed of breaking news and top stories from around the U.S. Navy and Marine Corps.","DoD, Defense, Defence, Navy, USN, Marines, Marine Corps, USMC, military, soldier, news, pentagon, service, sailor, video, podcast, headlines,  features, storiesmonthly, video, stories, publications,  breaking news, top stories ",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8278",,DOD-522,public,,http://www.navy.mil/xml/tops.xml,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.navy.mil/"">http://www.navy.mil/</a>","<a href=""http://www.navy.mil/podcast/"">http://www.navy.mil/podcast/</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Marine Corps Orders and Directives","An RSS feed documenting Marine Corps orders and directives.","DoD, Defense, Defence, Marines, Marine Corps, USMC, military, soldier, news, pentagon, administrative, orders, directives",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8283",,DOD-528,public,,http://www.marines.mil/_layouts/feed.aspx?xsl=6&web=%2F&page=be19e69f-e16a-45e1-bcc4-ebbc35f3ae1b&wp=1121b9cc-6ebc-433b-8ef8-fe3ba4160ab3,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.marines.mil/"">http://www.marines.mil/</a>","<a href=""http://www.marines.mil/usmc/Pages/feeds.aspx"">http://www.marines.mil/usmc/Pages/feeds.aspx</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"U.S. Marine Corps Event List","An RSS feed documenting Marine Corps upcoming events.","DoD, Defense, Defence, Marines, Marine Corps, USMC, military, soldier, news, pentagon, upcoming, events, activities",,"Department of Defense","Director of Public Web, Defense Media Activity, Office of the Assistant Secretary of Defense for Public Affairs, pubwebhd@dma.mil, 703-325-8284",,DOD-529,public,,http://www.marines.mil/_layouts/feed.aspx?xsl=4&web=%2F&page=be19e69f-e16a-45e1-bcc4-ebbc35f3ae1b&wp=0fc70479-f6d9-4c45-b2e0-ce41f228aa12,RSS,,,International,,,"As occurring",,,,"Section 10. National Security and Veterans Affairs",,Array,"20 KB",,,,,"Department of Defense",dod-gov,"Tool Catalog",Administrative,,,"<a href=""http://www.marines.mil/"">http://www.marines.mil/</a>","<a href=""http://www.marines.mil/usmc/Pages/feeds.aspx"">http://www.marines.mil/usmc/Pages/feeds.aspx</a>",,N/A,,,,,"U.S. Department of Defense",Yes,Yes,0,,,,,,,,,,,N,N,N,,
